Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Region,State,City,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Unit_Price,Salesperson,Target_Sales,Customer_Rating,Return_Status
ORD-00978,2024-03-15,2024-03-17,Second Class,CUST0058,Rohit Bajaj,Consumer,East,Assam,Assam_City4,Furniture,Dining Table,Dining Table - Model 237,24524.64,14,0.1,5389.3,1751.76,Geetha Iyer,30435.87,1.5,No Return
ORD-00979,2023-11-05,2023-11-06,Standard Class,CUST0106,Vijay Reddy,SME,South,Karnataka,Karnataka_City5,Furniture,Bed Frame,Bed Frame - Model 803,51778.65,11,0.2,10713.12,4707.15,Jayesh Shah,43962.3,3.5,Returned
ORD-00980,2022-09-11,2022-09-18,Second Class,CUST0183,Amit Kumar,Consumer,South,Kerala,Kerala_City3,Office Supplies,Scissors,Scissors - Model 571,57518.4,20,0.15,6311.83,2875.92,Chetan Patel,71580.6,3.7,No Return
ORD-00981,2023-11-17,2023-11-21,Same Day,CUST0067,Suresh Verma,Corporate,Central,Chhattisgarh,Chhattisgarh_City3,Furniture,Desk,Desk - Model 836,8108.28,2,0.05,564.35,4054.14,Elan Nair,7985.82,2.9,Returned
ORD-00982,2023-12-25,2023-12-28,First Class,CUST0117,Sanjay Rao,Consumer,Central,UP,UP_City3,Clothing,Jeans,Jeans - Model 345,67923.67,19,0.25,14735.0,3574.93,Geetha Iyer,66929.23,2.9,No Return
ORD-00983,2022-06-10,2022-06-13,Standard Class,CUST0129,Sanjay Rao,Corporate,West,Goa,Goa_City5,Appliances,Geyser,Geyser - Model 440,6548.97,3,0.1,518.34,2182.99,Jayesh Shah,8242.09,2.2,No Return
ORD-00984,2024-03-04,2024-03-11,Second Class,CUST0037,Manoj Joshi,Corporate,East,Odisha,Odisha_City4,Clothing,Saree,Saree - Model 990,34797.6,12,0.15,4159.43,2899.8,Elan Nair,30216.65,2.5,No Return
ORD-00985,2022-07-27,2022-07-28,First Class,CUST0074,Priya Patel,Home Office,East,Odisha,Odisha_City3,Clothing,T-Shirt,T-Shirt - Model 318,29437.11,9,0.2,2558.06,3270.79,Arun Kumar,30214.33,2.7,Returned
ORD-00986,2022-03-04,2022-03-05,First Class,CUST0137,Sunita Singh,SME,South,Tamil Nadu,Tamil Nadu_City1,Electronics,Laptop,Laptop - Model 670,75259.68,16,0.3,8264.74,4703.73,Elan Nair,72186.66,1.8,No Return
ORD-00987,2024-01-04,2024-01-08,Second Class,CUST0118,Ravi Chandran,Consumer,South,Andhra Pradesh,Andhra Pradesh_City1,Appliances,Geyser,Geyser - Model 808,38056.5,9,0.25,9050.45,4228.5,Isha Gupta,38264.33,2.4,No Return
ORD-00988,2022-08-01,2022-08-02,First Class,CUST0034,Rohit Bajaj,Corporate,South,Andhra Pradesh,Andhra Pradesh_City1,Clothing,Jacket,Jacket - Model 881,28441.14,14,0.1,4403.23,2031.51,Farhan Khan,34346.82,4.3,No Return
ORD-00989,2022-12-05,2022-12-06,First Class,CUST0133,Priya Patel,Consumer,North,Haryana,Haryana_City3,Office Supplies,File Folder,File Folder - Model 574,350.64,2,0.05,65.01,175.32,Divya Reddy,301.54,1.1,No Return
ORD-00990,2022-01-07,2022-01-08,Second Class,CUST0056,Sanjay Rao,SME,South,Telangana,Telangana_City5,Electronics,Monitor,Monitor - Model 454,68685.27,17,0.25,3917.81,4040.31,Farhan Khan,79303.58,3.1,Returned
ORD-00991,2023-10-12,2023-10-19,Second Class,CUST0048,Rohit Bajaj,Consumer,South,Tamil Nadu,Tamil Nadu_City2,Appliances,Fan,Fan - Model 273,62900.16,16,0.1,5001.29,3931.26,Chetan Patel,70446.19,4.1,Returned
ORD-00992,2022-06-08,2022-06-10,Second Class,CUST0155,Shreya Bose,SME,South,Telangana,Telangana_City4,Furniture,Wardrobe,Wardrobe - Model 189,342.3,6,0.1,94.23,57.05,Isha Gupta,333.74,1.1,Returned
ORD-00993,2021-09-26,2021-09-28,Second Class,CUST0012,Kiran Mishra,SME,North,Delhi,Delhi_City1,Appliances,Air Conditioner,Air Conditioner - Model 201,11856.0,6,0.15,2885.96,1976.0,Arun Kumar,12397.77,1.6,No Return
ORD-00994,2024-12-25,2024-12-28,First Class,CUST0174,Neha Tiwari,SME,East,Assam,Assam_City4,Furniture,Wardrobe,Wardrobe - Model 305,21270.78,6,0.3,2946.62,3545.13,Farhan Khan,21724.02,2.1,No Return
ORD-00995,2023-03-12,2023-03-17,Second Class,CUST0042,Kiran Mishra,Consumer,South,Kerala,Kerala_City2,Furniture,Desk,Desk - Model 851,3191.97,1,0.3,518.89,3191.97,Farhan Khan,3199.99,2.5,No Return
ORD-00996,2021-05-13,2021-05-19,Same Day,CUST0063,Divya Shah,Home Office,South,Karnataka,Karnataka_City1,Electronics,Headphones,Headphones - Model 947,3040.08,8,0.25,192.49,380.01,Divya Reddy,2441.66,3.7,No Return
ORD-00997,2024-03-13,2024-03-19,Standard Class,CUST0144,Manoj Joshi,Home Office,Central,UP,UP_City4,Electronics,Printer,Printer - Model 334,585.4,5,0.25,31.4,117.08,Jayesh Shah,710.73,2.9,No Return
ORD-00998,2022-11-22,2022-11-23,First Class,CUST0071,Divya Shah,Corporate,West,Maharashtra,Maharashtra_City4,Office Supplies,File Folder,File Folder - Model 837,3679.16,2,0.1,730.47,1839.58,Elan Nair,3075.82,3.3,No Return
ORD-00999,2023-08-18,2023-08-22,First Class,CUST0146,Amit Kumar,Consumer,East,Jharkhand,Jharkhand_City1,Office Supplies,Pen Set,Pen Set - Model 588,68750.36,19,0.2,18998.74,3618.44,Arun Kumar,82885.55,1.1,No Return
ORD-01000,2023-02-07,2023-02-12,Second Class,CUST0160,Divya Shah,SME,West,Gujarat,Gujarat_City5,Electronics,Laptop,Laptop - Model 513,2891.92,4,0.25,166.88,722.98,Harish Mehta,3082.76,3.6,Returned
ORD-01001,2022-03-15,2022-03-21,Same Day,CUST0056,Amit Kumar,Corporate,North,Uttarakhand,Uttarakhand_City4,Appliances,Air Conditioner,Air Conditioner - Model 447,12962.94,6,0.15,1315.58,2160.49,Jayesh Shah,16617.42,3.1,Returned
ORD-01002,2022-02-20,2022-02-21,Same Day,CUST0164,Suresh Verma,Home Office,Central,Uttarakhand,Uttarakhand_City3,Office Supplies,Notebook,Notebook - Model 292,85605.26,19,0.25,16557.6,4505.54,Arun Kumar,109309.91,3.7,No Return
ORD-01003,2023-08-26,2023-08-28,First Class,CUST0012,Meena Nair,Home Office,South,Kerala,Kerala_City5,Electronics,Mobile Phone,Mobile Phone - Model 755,11804.64,4,0.1,3215.4,2951.16,Harish Mehta,14162.86,2.1,No Return
ORD-01004,2024-08-13,2024-08-16,Same Day,CUST0144,Arjun Pillai,SME,North,Delhi,Delhi_City3,Furniture,Sofa,Sofa - Model 191,20352.02,13,0.2,4064.13,1565.54,Geetha Iyer,24587.44,2.5,No Return
ORD-01005,2022-08-07,2022-08-08,Same Day,CUST0085,Priya Patel,Home Office,West,Maharashtra,Maharashtra_City5,Office Supplies,Scissors,Scissors - Model 536,2063.19,1,0.1,268.17,2063.19,Jayesh Shah,1842.92,2.9,No Return
ORD-01006,2024-12-01,2024-12-03,First Class,CUST0146,Sanjay Rao,Home Office,North,Uttarakhand,Uttarakhand_City1,Office Supplies,Notebook,Notebook - Model 265,13115.44,8,0.0,3389.25,1639.43,Isha Gupta,11548.82,2.7,No Return
ORD-01007,2023-10-13,2023-10-16,First Class,CUST0081,Shreya Bose,SME,West,Rajasthan,Rajasthan_City4,Furniture,Office Chair,Office Chair - Model 353,45850.2,10,0.2,11186.78,4585.02,Elan Nair,58971.95,4.0,No Return
ORD-01008,2022-10-08,2022-10-15,First Class,CUST0019,Anita Gupta,Home Office,South,Karnataka,Karnataka_City5,Office Supplies,Scissors,Scissors - Model 561,13010.0,20,0.2,3418.0,650.5,Elan Nair,11880.83,4.5,Returned
ORD-01009,2024-03-20,2024-03-26,Same Day,CUST0174,Neha Tiwari,Consumer,East,West Bengal,West Bengal_City5,Appliances,Geyser,Geyser - Model 785,4639.32,6,0.0,1057.75,773.22,Isha Gupta,5201.94,4.5,No Return
ORD-01010,2024-01-16,2024-01-19,First Class,CUST0003,Unknown,Home Office,North,Punjab,Punjab_City2,Furniture,Office Chair,Office Chair - Model 393,10334.85,15,0.25,790.62,688.99,Geetha Iyer,10182.64,2.9,No Return
ORD-01011,2021-03-24,2021-03-28,Second Class,CUST0011,Anita Gupta,Corporate,West,Tamil Nadu,Tamil Nadu_City1,Furniture,Office Chair,Office Chair - Model 244,25695.81,9,0.3,2541.86,2855.09,Farhan Khan,21926.7,4.1,No Return
ORD-01012,2024-01-18,2024-01-22,Standard Class,CUST0092,Kiran Mishra,Consumer,West,Rajasthan,Rajasthan_City1,Clothing,Blazer,Blazer - Model 367,39769.0,20,0.1,8042.67,1988.45,Farhan Khan,42802.39,1.8,No Return
ORD-01013,2023-03-07,2023-03-14,Same Day,CUST0019,Deepika Iyer,Consumer,West,Goa,Goa_City2,Furniture,Office Chair,Office Chair - Model 134,49969.98,18,0.0,15765.8,2776.11,Divya Reddy,44845.63,2.8,No Return
ORD-01014,2024-09-24,2024-09-28,Same Day,CUST0028,Rahul Sharma,Corporate,West,Jharkhand,Jharkhand_City1,Furniture,Dining Table,Dining Table - Model 665,11983.5,10,0.15,2691.76,1198.35,Farhan Khan,13845.47,4.6,No Return
ORD-01015,2023-04-02,2023-04-05,Second Class,CUST0168,Amit Kumar,Home Office,West,MP,MP_City1,Electronics,Mobile Phone,Mobile Phone - Model 258,35501.76,16,0.1,2214.99,2218.86,Divya Reddy,37925.85,4.2,No Return
ORD-01017,2021-04-01,2021-04-03,Second Class,CUST0085,Sanjay Rao,Home Office,North,Punjab,Punjab_City4,Electronics,Mobile Phone,Mobile Phone - Model 579,94201.24,19,0.05,9962.46,4957.96,Harish Mehta,78550.68,3.8,Returned
ORD-01018,2023-04-24,2023-04-25,Second Class,CUST0110,Vijay Reddy,Home Office,West,Rajasthan,Rajasthan_City3,Electronics,Headphones,Headphones - Model 315,49086.08,16,0.1,12160.78,3067.88,Unassigned,41189.16,4.6,No Return
ORD-01019,2022-01-05,2022-01-10,First Class,CUST0125,Meena Nair,SME,Central,Himachal,Himachal_City1,Office Supplies,Scissors,Scissors - Model 918,1550.08,8,0.1,369.72,193.76,Jayesh Shah,1867.46,4.2,No Return
ORD-01020,2024-05-22,2024-05-27,Same Day,CUST0170,Vijay Reddy,Corporate,North,UP,UP_City4,Furniture,Desk,Desk - Model 757,3079.9,10,0.1,187.23,307.99,Harish Mehta,2958.42,2.0,No Return
ORD-01021,2024-03-26,2024-03-28,Same Day,CUST0013,Sanjay Rao,Consumer,Central,Himachal,Himachal_City3,Furniture,Bookshelf,Bookshelf - Model 617,38605.2,12,0.05,7740.13,3217.1,Bhavna Sharma,34356.29,2.3,No Return
ORD-01022,2022-04-16,2022-04-18,Second Class,CUST0195,Neha Tiwari,SME,Central,UP,UP_City5,Clothing,Jacket,Jacket - Model 887,35774.3,10,0.2,7653.19,3577.43,Bhavna Sharma,42829.51,1.4,No Return
ORD-01023,2024-12-20,2024-12-21,Standard Class,CUST0118,Kiran Mishra,SME,North,Delhi,Delhi_City1,Electronics,Smartwatch,Smartwatch - Model 983,2433.5,2,0.1,755.07,1216.75,Harish Mehta,2301.3,1.1,No Return
ORD-01024,2023-12-25,2023-12-26,Same Day,CUST0151,Shreya Bose,Corporate,Central,Chhattisgarh,Chhattisgarh_City2,Office Supplies,Pen Set,Pen Set - Model 279,25930.0,20,0.1,2414.47,1296.5,Chetan Patel,32481.42,4.8,No Return
ORD-01025,2021-07-06,2021-07-10,First Class,CUST0047,Meena Nair,Home Office,South,Kerala,Kerala_City5,Appliances,Air Conditioner,Air Conditioner - Model 761,1835.55,1,0.1,156.77,1835.55,Geetha Iyer,2248.55,1.8,No Return
ORD-01026,2024-09-20,2024-09-25,First Class,CUST0075,Anita Gupta,Corporate,North,Uttarakhand,Uttarakhand_City3,Furniture,Desk,Desk - Model 575,22419.5,10,0.3,871.88,2241.95,Arun Kumar,26953.17,1.0,No Return
ORD-01027,2024-08-09,2024-08-14,Second Class,CUST0090,Amit Kumar,SME,Central,Uttarakhand,Uttarakhand_City4,Appliances,Fan,Fan - Model 749,76842.8,20,0.1,7388.89,3842.14,Divya Reddy,67620.06,4.5,No Return
ORD-01028,2023-10-05,2023-10-06,Same Day,CUST0116,Divya Shah,Corporate,West,Gujarat,Gujarat_City4,Office Supplies,Notebook,Notebook - Model 457,26057.44,16,0.05,2426.08,1628.59,Isha Gupta,21936.65,4.2,No Return
ORD-01029,2024-04-02,2024-04-04,First Class,CUST0041,Vijay Reddy,Home Office,North,Haryana,Haryana_City5,Appliances,Fan,Fan - Model 511,27833.1,19,0.0,4085.18,1464.9,Divya Reddy,28332.59,2.9,No Return
ORD-01030,2023-10-17,2023-10-18,First Class,CUST0076,Meena Nair,Corporate,West,Gujarat,Gujarat_City2,Appliances,Fan,Fan - Model 309,4371.5,2,0.0,658.21,2185.75,Bhavna Sharma,3984.7,3.2,No Return
ORD-01031,2022-02-27,2022-02-28,Standard Class,CUST0058,Meena Nair,Home Office,North,Haryana,Haryana_City3,Appliances,Mixer Grinder,Mixer Grinder - Model 623,12310.98,3,0.0,1268.45,4103.66,Bhavna Sharma,14226.75,3.2,Returned
ORD-01032,2023-05-18,2023-05-23,Standard Class,CUST0103,Anita Gupta,SME,Central,Uttarakhand,Uttarakhand_City3,Appliances,Air Conditioner,Air Conditioner - Model 412,564.71,1,0.2,37.46,564.71,Chetan Patel,688.15,3.7,No Return
ORD-01033,2023-12-13,2023-12-19,Same Day,CUST0128,Arjun Pillai,Home Office,West,Gujarat,Gujarat_City4,Appliances,Mixer Grinder,Mixer Grinder - Model 866,41279.23,17,0.3,4163.94,2428.19,Unassigned,49020.55,1.5,Returned
ORD-01034,2022-02-07,2022-02-09,Standard Class,CUST0047,Sunita Singh,Home Office,South,Kerala,Kerala_City1,Office Supplies,File Folder,File Folder - Model 146,14950.0,20,0.15,3718.2,747.5,Elan Nair,13179.14,2.0,No Return
ORD-01035,2024-10-20,2024-10-25,First Class,CUST0146,Sunita Singh,Corporate,North,Haryana,Haryana_City2,Clothing,Saree,Saree - Model 626,7145.22,3,0.2,1051.51,2381.74,Divya Reddy,6112.36,3.2,No Return
ORD-01036,2022-09-11,2022-09-13,Same Day,CUST0006,Meena Nair,Consumer,South,Andhra Pradesh,Andhra Pradesh_City1,Clothing,Jacket,Jacket - Model 103,358.82,1,0.1,106.85,358.82,Farhan Khan,400.41,2.3,No Return
ORD-01038,2022-04-27,2022-04-28,Same Day,CUST0143,Suresh Verma,Corporate,West,Gujarat,Gujarat_City5,Furniture,Desk,Desk - Model 444,52132.2,17,0.15,11164.61,3066.6,Bhavna Sharma,64729.24,4.9,Returned
ORD-01039,2021-04-05,2021-04-11,Second Class,CUST0064,Pooja Agarwal,Consumer,South,Andhra Pradesh,Andhra Pradesh_City2,Clothing,T-Shirt,T-Shirt - Model 834,28049.04,18,0.3,1621.76,1558.28,Jayesh Shah,24575.93,3.7,No Return
ORD-01040,2021-07-16,2021-07-20,Same Day,CUST0154,Amit Kumar,Corporate,East,Odisha,Odisha_City1,Clothing,Kurta,Kurta - Model 532,40978.67,17,0.25,10184.29,2410.51,Farhan Khan,49697.33,1.7,No Return
ORD-01041,2021-06-19,2021-06-23,Second Class,CUST0033,Arjun Pillai,Home Office,East,Odisha,Odisha_City3,Electronics,Smartwatch,Smartwatch - Model 776,45014.8,20,0.15,3253.61,2250.74,Harish Mehta,40022.55,3.7,No Return
ORD-01042,2021-03-11,2021-03-15,Second Class,CUST0103,Neha Tiwari,Home Office,West,Goa,Goa_City5,Office Supplies,File Folder,File Folder - Model 619,49795.33,13,0.2,12387.62,3830.41,Jayesh Shah,53916.0,4.8,No Return
ORD-01043,2022-10-28,2022-10-28,Standard Class,CUST0172,Pooja Agarwal,SME,East,Odisha,Odisha_City3,Appliances,Microwave,Microwave - Model 742,3831.78,1,0.25,400.49,3831.78,Harish Mehta,3338.86,3.5,Returned
ORD-01044,2024-05-22,2024-05-28,Same Day,CUST0113,Rohit Bajaj,Home Office,Central,UP,UP_City5,Electronics,Monitor,Monitor - Model 460,40239.4,20,0.0,8801.59,2011.97,Jayesh Shah,49305.5,2.1,No Return
ORD-01045,2024-09-21,2024-09-24,Second Class,CUST0156,Kiran Mishra,SME,North,Uttarakhand,Uttarakhand_City5,Furniture,Bed Frame,Bed Frame - Model 649,6071.0,10,0.15,633.48,607.1,Isha Gupta,5181.05,2.5,No Return
ORD-01046,2022-02-27,2022-02-28,Second Class,CUST0155,Meena Nair,SME,East,Bihar,Bihar_City2,Office Supplies,Pen Set,Pen Set - Model 569,68692.07,17,0.0,10166.43,4040.71,Arun Kumar,68578.99,2.2,No Return
ORD-01047,2022-11-26,2022-11-27,First Class,CUST0137,Ravi Chandran,SME,North,Uttarakhand,Uttarakhand_City3,Furniture,Bookshelf,Bookshelf - Model 782,31492.92,12,0.3,2566.75,2624.41,Isha Gupta,33871.66,3.5,Returned
ORD-01048,2021-01-01,2021-01-03,Standard Class,CUST0107,Deepika Iyer,Home Office,East,West Bengal,West Bengal_City4,Appliances,Microwave,Microwave - Model 878,789.42,1,0.15,192.24,789.42,Geetha Iyer,671.73,4.6,No Return
ORD-01049,2024-09-22,2024-09-28,First Class,CUST0075,Sunita Singh,SME,South,Tamil Nadu,Tamil Nadu_City4,Office Supplies,Printer Paper,Printer Paper - Model 683,24160.32,18,0.2,2077.3,1342.24,Arun Kumar,25400.39,2.9,No Return
ORD-01050,2023-12-04,2023-12-05,Second Class,CUST0107,Priya Patel,Home Office,North,Uttarakhand,Uttarakhand_City3,Clothing,Formal Shirt,Formal Shirt - Model 410,609.34,1,0.3,47.44,609.34,Elan Nair,527.54,3.4,No Return
ORD-01051,2023-03-10,2023-03-11,Same Day,CUST0088,Pooja Agarwal,Consumer,West,Goa,Goa_City2,Office Supplies,File Folder,File Folder - Model 219,81302.76,18,0.15,20424.68,4516.82,Farhan Khan,102041.52,3.4,Returned
ORD-01052,2021-06-08,2021-06-10,First Class,CUST0197,Meena Nair,SME,West,Gujarat,Gujarat_City1,Office Supplies,Printer Paper,Printer Paper - Model 364,28186.56,6,0.05,2342.08,4697.76,Harish Mehta,26880.16,4.6,No Return
ORD-01054,2021-12-25,2021-12-28,Second Class,CUST0190,Deepika Iyer,Consumer,South,Telangana,Telangana_City4,Electronics,Laptop,Laptop - Model 606,8869.12,13,0.05,2813.76,682.24,Chetan Patel,8982.64,2.1,No Return
ORD-01055,2023-03-22,2023-03-28,First Class,CUST0183,Manoj Joshi,Consumer,Central,UP,UP_City3,Appliances,Microwave,Microwave - Model 203,29832.84,18,0.05,6386.31,1657.38,Geetha Iyer,25591.45,3.0,Returned
ORD-01056,2021-06-10,2021-06-15,Standard Class,CUST0018,Priya Patel,Home Office,East,Assam,Assam_City4,Electronics,Headphones,Headphones - Model 565,50439.07,11,0.2,12327.46,4585.37,Elan Nair,47141.49,1.9,No Return
ORD-01057,2021-06-19,2021-06-22,Same Day,CUST0113,Kiran Mishra,Consumer,South,Karnataka,Karnataka_City3,Furniture,Bookshelf,Bookshelf - Model 396,6050.7,10,0.3,1284.33,605.07,Jayesh Shah,5455.23,2.3,Returned
ORD-01059,2023-11-03,2023-11-06,Second Class,CUST0122,Suresh Verma,Corporate,East,Odisha,Odisha_City4,Clothing,Saree,Saree - Model 808,1461.94,1,0.2,211.03,1461.94,Elan Nair,1468.22,4.3,No Return
ORD-01060,2024-11-16,2024-11-18,First Class,CUST0132,Priya Patel,Home Office,East,Odisha,Odisha_City4,Clothing,Blazer,Blazer - Model 608,10335.32,4,0.3,594.8,2583.83,Bhavna Sharma,12067.63,2.8,Returned
ORD-01061,2023-07-21,2023-07-28,Same Day,CUST0017,Anita Gupta,Home Office,South,Telangana,Telangana_City3,Clothing,Saree,Saree - Model 153,8712.08,8,0.15,673.62,1089.01,Jayesh Shah,9529.02,3.3,No Return
ORD-01062,2022-11-23,2022-11-26,Second Class,CUST0153,Neha Tiwari,Corporate,North,Delhi,Delhi_City1,Electronics,Smartwatch,Smartwatch - Model 653,26669.17,11,0.2,1175.33,2424.47,Jayesh Shah,26797.17,3.1,No Return
ORD-01063,2024-10-12,2024-10-16,Second Class,CUST0189,Kiran Mishra,Home Office,South,Karnataka,Karnataka_City4,Clothing,Jeans,Jeans - Model 436,25888.11,17,0.3,6011.85,1522.83,Jayesh Shah,25221.87,3.1,No Return
ORD-01064,2021-03-10,2021-03-15,Second Class,CUST0019,Arjun Pillai,SME,Central,MP,MP_City1,Furniture,Desk,Desk - Model 573,44472.73,19,0.2,8281.21,2340.67,Arun Kumar,56174.18,4.0,No Return
ORD-01065,2024-09-04,2024-09-05,Second Class,CUST0069,Suresh Verma,Consumer,East,Bihar,Bihar_City1,Electronics,Monitor,Monitor - Model 314,35096.32,14,0.3,2406.69,2506.88,Isha Gupta,36899.88,4.0,No Return
ORD-01066,2021-12-26,2021-12-28,Second Class,CUST0126,Neha Tiwari,Corporate,North,Uttarakhand,Uttarakhand_City4,Furniture,Wardrobe,Wardrobe - Model 579,4235.28,3,0.1,849.76,1411.76,Jayesh Shah,3487.74,2.3,Returned
ORD-01067,2024-12-01,2024-12-08,First Class,CUST0096,Amit Kumar,Consumer,West,MP,MP_City2,Furniture,Desk,Desk - Model 789,41088.74,11,0.2,9047.98,3735.34,Geetha Iyer,33281.37,4.0,No Return
ORD-01068,2023-03-21,2023-03-28,First Class,CUST0003,Deepika Iyer,Home Office,Central,Chhattisgarh,Chhattisgarh_City1,Appliances,Refrigerator,Refrigerator - Model 349,12095.46,18,0.2,3342.49,671.97,Geetha Iyer,9931.96,1.2,No Return
ORD-01069,2024-04-13,2024-04-14,First Class,CUST0032,Priya Patel,SME,Central,MP,MP_City2,Appliances,Fan,Fan - Model 488,16723.1,10,0.05,2221.01,1672.31,Geetha Iyer,14547.93,2.8,No Return
ORD-01070,2021-11-11,2021-11-16,First Class,CUST0146,Deepika Iyer,SME,East,Assam,Assam_City1,Appliances,Air Conditioner,Air Conditioner - Model 475,12589.43,7,0.3,2076.29,1798.49,Elan Nair,12906.45,2.0,No Return
ORD-01071,2021-07-10,2021-07-12,Same Day,CUST0125,Rohit Bajaj,Corporate,West,Goa,Goa_City2,Furniture,Wardrobe,Wardrobe - Model 958,10904.94,6,0.3,2390.54,1817.49,Isha Gupta,13691.23,2.9,No Return
ORD-01072,2023-03-17,2023-03-18,Same Day,CUST0153,Pooja Agarwal,Home Office,West,Maharashtra,Maharashtra_City3,Furniture,Wardrobe,Wardrobe - Model 170,27024.4,13,0.1,7886.0,2078.8,Geetha Iyer,22653.79,4.6,Returned
ORD-01073,2021-01-07,2021-01-13,Standard Class,CUST0163,Anita Gupta,Consumer,East,Odisha,Odisha_City4,Office Supplies,Marker Set,Marker Set - Model 319,58096.78,14,0.0,19903.6,4149.77,Arun Kumar,54147.91,2.9,No Return
ORD-01074,2022-10-11,2022-10-18,Second Class,CUST0027,Ravi Chandran,Corporate,West,Gujarat,Gujarat_City5,Appliances,Geyser,Geyser - Model 521,30585.06,9,0.15,2205.03,3398.34,Jayesh Shah,36660.6,2.7,Returned
ORD-01075,2024-05-28,2024-05-28,First Class,CUST0045,Meena Nair,Corporate,East,Assam,Assam_City2,Electronics,Smartwatch,Smartwatch - Model 951,46003.36,17,0.3,4297.92,2706.08,Farhan Khan,49169.26,4.6,No Return
ORD-01076,2021-07-27,2021-07-28,First Class,CUST0051,Rahul Sharma,Corporate,West,Maharashtra,Maharashtra_City2,Clothing,Jeans,Jeans - Model 412,56558.88,14,0.2,15634.49,4039.92,Divya Reddy,61950.29,4.0,No Return
ORD-01077,2022-07-10,2022-07-17,Same Day,CUST0121,Arjun Pillai,SME,Central,Uttarakhand,Uttarakhand_City1,Furniture,Wardrobe,Wardrobe - Model 949,57730.92,12,0.05,14790.95,4810.91,Elan Nair,48906.55,3.9,No Return
ORD-01078,2023-05-26,2023-05-28,Standard Class,CUST0132,Pooja Agarwal,Home Office,Central,MP,MP_City1,Office Supplies,Notebook,Notebook - Model 770,972.13,1,0.05,155.86,972.13,Chetan Patel,1196.87,1.9,No Return
ORD-01079,2021-12-23,2021-12-27,First Class,CUST0119,Vijay Reddy,Corporate,Central,MP,MP_City5,Office Supplies,Printer Paper,Printer Paper - Model 320,1379.23,1,0.1,86.75,1379.23,Chetan Patel,1290.08,5.0,No Return
ORD-01080,2022-05-18,2022-05-22,Standard Class,CUST0124,Shreya Bose,SME,Central,MP,MP_City2,Electronics,Smartwatch,Smartwatch - Model 862,5390.1,10,0.25,1322.24,539.01,Geetha Iyer,6961.22,4.5,Returned
ORD-01081,2023-12-21,2023-12-27,Second Class,CUST0021,Divya Shah,Consumer,South,Kerala,Kerala_City4,Furniture,Bookshelf,Bookshelf - Model 202,39775.8,10,0.05,5172.43,3977.58,Bhavna Sharma,42432.21,3.5,No Return
ORD-01082,2024-08-23,2024-08-28,Second Class,CUST0111,Sunita Singh,Corporate,South,Karnataka,Karnataka_City2,Clothing,Saree,Saree - Model 897,14492.53,13,0.15,660.28,1114.81,Arun Kumar,11824.44,2.3,No Return
ORD-01083,2021-06-15,2021-06-19,First Class,CUST0147,Kavita Menon,Corporate,West,Goa,Goa_City1,Furniture,Office Chair,Office Chair - Model 198,14531.23,7,0.2,2615.83,2075.89,Harish Mehta,13393.4,2.3,No Return
ORD-01084,2022-03-03,2022-03-04,Second Class,CUST0119,Amit Kumar,SME,North,UP,UP_City5,Furniture,Wardrobe,Wardrobe - Model 142,26428.78,7,0.0,6509.53,3775.54,Isha Gupta,27388.33,1.3,Returned
ORD-01086,2024-01-05,2024-01-08,Second Class,CUST0078,Anita Gupta,Consumer,North,Punjab,Punjab_City5,Furniture,Bed Frame,Bed Frame - Model 376,4795.75,5,0.05,354.69,959.15,Bhavna Sharma,4176.9,3.9,No Return
ORD-01087,2022-07-21,2022-07-27,First Class,CUST0115,Divya Shah,Home Office,Central,UP,UP_City1,Office Supplies,File Folder,File Folder - Model 330,11462.1,6,0.0,1289.18,1910.35,Chetan Patel,11865.13,1.3,Returned
ORD-01088,2023-02-13,2023-02-14,Second Class,CUST0174,Vijay Reddy,Corporate,Central,UP,UP_City1,Appliances,Refrigerator,Refrigerator - Model 688,42684.21,9,0.3,7697.19,4742.69,Bhavna Sharma,40969.78,4.7,No Return
ORD-01089,2024-09-22,2024-09-26,Second Class,CUST0194,Anita Gupta,Consumer,South,Andhra Pradesh,Andhra Pradesh_City4,Appliances,Air Conditioner,Air Conditioner - Model 488,80431.0,20,0.15,8654.48,4021.55,Arun Kumar,100854.63,3.0,No Return
ORD-01090,2021-10-02,2021-10-06,First Class,CUST0131,Deepika Iyer,Consumer,East,Jharkhand,Jharkhand_City1,Office Supplies,Pen Set,Pen Set - Model 547,61699.2,15,0.2,16926.63,4113.28,Elan Nair,50704.78,2.6,No Return
ORD-01091,2023-08-02,2023-08-07,Second Class,CUST0051,Manoj Joshi,Corporate,West,MP,MP_City2,Furniture,Bed Frame,Bed Frame - Model 687,11432.64,8,0.1,2088.32,1429.08,Isha Gupta,11491.05,2.1,No Return
ORD-01092,2021-06-11,2021-06-12,Second Class,CUST0043,Suresh Verma,Consumer,South,Tamil Nadu,Tamil Nadu_City1,Furniture,Office Chair,Office Chair - Model 162,55156.48,16,0.25,3909.85,3447.28,Arun Kumar,44626.38,3.1,No Return
ORD-01093,2021-02-09,2021-02-10,Same Day,CUST0152,Unknown,Corporate,East,Jharkhand,Jharkhand_City1,Clothing,Formal Shirt,Formal Shirt - Model 693,1478.0,20,0.2,243.96,73.9,Bhavna Sharma,1466.53,4.0,No Return
